userId,movieId,rating,timestamp
45,30,3.0,1032202062
46,8,2.5,1032276578
46,13,2.0,1032364377
46,2,2.5,1032414768
46,29,3.0,1032438467
46,21,3.0,1032509345
46,27,2.0,1032556782
46,10,3.5,1032652275
46,35,3.0,1032744148
46,14,2.0,1032808610
46,32,2.5,1032841921
46,17,3.0,1032882045
46,25,3.0,1032922053
46,20,3.0,1033015445
46,16,2.5,1033108849
46,24,2.5,1033172737
46,26,2.5,1033268326
46,38,3.0,1033285300
46,23,3.5,1033357497
46,5,3.0,1033410209
47,10,3.0,1033484873
47,19,3.5,1033503865
47,3,3.5,1033601975
47,39,3.5,1033634754
47,6,2.5,1033705358
47,23,3.5,1033736876
47,29,2.5,1033792048
47,17,4.5,1033854966
47,31,2.0,1033873984
47,7,2.5,1033947119
47,32,4.0,1033968820
47,27,3.0,1034032170
47,18,4.0,1034059313
48,19,3.5,1034139320
48,21,2.0,1034184234
48,40,3.0,1034269292
48,4,3.5,1034335030
48,6,4.5,1034353619
48,15,3.0,1034415963
48,3,2.0,1034431727
48,12,3.5,1034528556
48,27,3.0,1034563276
48,29,3.5,1034566122
48,32,3.5,1034605791
48,36,4.0,1034632109
48,2,2.5,1034716828
48,30,4.0,1034773887
48,13,3.0,1034786255
48,16,3.5,1034799757
48,31,2.5,1034819187
48,10,3.0,1034852699
48,28,2.5,1034903974
48,1,3.0,1035003770
49,22,2.0,1035057908
49,20,3.5,1035151124
49,38,3.5,1035242601
49,37,2.0,1035282272
49,1,3.0,1035312219
49,17,2.0,1035330726
49,24,3.0,1035391360
49,16,4.5,1035471755
49,4,3.0,1035564759
49,40,3.5,1035627471
49,32,3.5,1035715515
49,15,3.0,1035748950
50,39,3.0,1035818152
50,6,3.0,1035908319
50,34,3.5,1035985753
50,29,2.5,1036053648
50,38,2.5,1036061940
50,24,2.5,1036130212
50,5,3.0,1036205124
50,8,2.5,1036266728
50,4,3.5,1036308120
50,27,3.5,1036361017
50,18,3.0,1036362412
50,37,3.5,1036439212
50,17,3.0,1036495746
50,7,3.0,1036505103
50,19,3.5,1036514000
50,30,4.0,1036524046
50,36,4.0,1036586921
50,40,2.0,1036641512
51,9,3.0,1036658061
51,27,2.0,1036729480
51,24,3.0,1036747171
51,25,3.5,1036777359
51,29,3.5,1036781338
51,37,3.5,1036843024
51,35,3.5,1036915385
51,6,2.5,1036966097
51,40,3.0,1036999538
51,21,3.0,1037020870
52,13,3.5,1037114051
52,8,3.0,1037147128
52,3,3.0,1037200853
52,27,3.0,1037272600
52,2,2.0,1037280998
52,16,3.5,1037319912
52,14,3.0,1037416793
52,5,4.0,1037493483
52,7,4.0,1037582633
52,20,3.5,1037614684
52,36,3.5,1037634461
52,15,3.5,1037703782
53,27,3.0,1037773524
53,20,2.0,1037829092
53,18,3.0,1037869398
53,4,3.0,1037969280
53,36,2.5,1038001864
53,12,3.0,1038042282
53,28,3.0,1038062202
53,32,3.0,1038070754
53,37,2.5,1038126346
53,35,2.5,1038144921
53,21,2.5,1038179343
54,22,2.5,1038185526
54,6,3.0,1038211188
54,29,3.0,1038289203
54,24,3.0,1038363452
54,39,2.0,1038391831
54,35,3.0,1038436473
54,13,3.0,1038439482
54,4,2.0,1038465388
54,18,3.0,1038481764
54,34,3.5,1038581635
54,40,2.5,1038614432
55,39,3.5,1038710120
55,14,2.5,1038753093
55,26,4.0,1038802682
55,16,3.0,1038809674
55,36,3.5,1038839676
55,21,3.0,1038842801
55,19,3.0,1038920351
55,25,3.5,1038976083
55,30,2.0,1039002798
55,18,2.0,1039053584
55,35,3.5,1039086792
55,12,3.0,1039173592
55,10,4.0,1039218837
55,9,2.0,1039283881
55,29,4.0,1039368989
55,17,3.0,1039430390
55,37,2.0,1039477550
55,15,2.0,1039572962
55,4,3.5,1039598085
56,4,2.5,1039680065
56,34,3.5,1039761873
56,3,3.0,1039849286
56,5,3.0,1039851152
56,40,2.5,1039906066
56,1,1.5,1039976457
56,27,3.5,1040047677
56,9,3.5,1040050923
56,15,2.5,1040143392
56,38,3.0,1040167888
56,23,2.5,1040181512
56,37,3.0,1040214096
56,35,2.0,1040284099
56,7,3.0,1040331556
56,17,3.0,1040384578
56,32,2.0,1040438796
57,37,3.0,1040450633
57,16,2.5,1040508506
57,15,3.5,1040552926
57,20,2.5,1040566425
57,6,3.0,1040573002
57,3,3.0,1040664741
57,36,3.0,1040728065
57,26,2.0,1040738809
57,25,3.0,1040776558
57,13,4.0,1040851418
57,18,3.0,1040875926
57,39,3.0,1040918146
57,2,1.5,1040946298
57,21,2.5,1041045897
57,1,3.0,1041099102
58,20,3.0,1041190451
58,11,3.5,1041257090
58,37,3.0,1041303422
58,16,2.0,1041361712
58,25,3.0,1041372675
58,35,3.0,1041454135
58,22,3.0,1041507131
58,36,3.5,1041550909
58,9,2.5,1041587734
59,29,2.5,1041671820
59,32,2.0,1041723888
59,15,3.0,1041738853
59,23,2.5,1041780258
59,36,3.0,1041816616
59,25,2.5,1041829058
59,28,3.5,1041888888
59,12,4.0,1041957054
59,35,3.0,1041961496
59,3,2.0,1042035138
59,39,2.5,1042114524
59,20,3.5,1042166017
59,10,1.5,1042221255
59,26,3.0,1042233356
59,8,3.0,1042307695
59,37,4.0,1042340511
59,31,3.5,1042363738
59,24,3.5,1042386954
59,9,2.0,1042427423
59,5,3.0,1042447550
60,11,4.0,1042543039
60,28,2.5,1042621870
60,18,2.5,1042682882
60,27,2.0,1042723814
60,20,2.5,1042776678
60,31,3.0,1042858967
60,5,3.0,1042903160
60,24,3.0,1042960601
60,17,3.0,1043046933
